Handle,Title,Namespace,Key,Type,Value,Source Field,Import Notes
tukhm-methi,Tukhm Methi,custom,faqs,json,"[{""q"":""What is Tukhm Methi?"",""a"":""Tukhm Methi is a Morganics seeds product selected for practical pantry, kitchen, snacking, gifting or traditional-use routines depending on the ingredient.""},{""q"":""How can I use Tukhm Methi?"",""a"":""Sprinkle on bowls or salads, mix into yogurt or smoothies, or soak where the product is commonly used that way.""},{""q"":""How should I store Tukhm Methi?"",""a"":""Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive nuts, dried fruits or opened packs in hot/humid weather if needed.""},{""q"":""Is Tukhm Methi a medicine?"",""a"":""No. Morganics product content is for food, pantry and ingredient education only. It does not diagnose, cure, treat or prevent any disease.""}]",faqs,
tukhm-methi,Tukhm Methi,custom,keywords,multi_line_text_field,"Tukhm Methi, تخم میتھی, Morganics Tukhm Methi, Tukhm Methi Pakistan, buy Tukhm Methi online, Tukhm Methi price in Pakistan, Seeds, Tuham Methi, Fenugreek seeds, Honey, Daliya Oats, Dried Fruits, Quinoa",keywords,
tukhm-methi,Tukhm Methi,custom,aliases,list.single_line_text_field,"[""Tuham Methi"",""Tukhm Methi"",""Fenugreek seeds"",""تخم میتھی""]",aliases,
tukhm-methi,Tukhm Methi,custom,pairing_ideas,list.single_line_text_field,"[""Honey"",""Daliya Oats"",""Dried Fruits"",""Quinoa""]",pairingIdeas,
tukhm-methi,Tukhm Methi,custom,source_id,single_line_text_field,tukhm-methi,id,
tukhm-methi,Tukhm Methi,custom,source_sku,single_line_text_field,METHI-200,sku,
sarson-yellow,Sarson Yellow,custom,urdu_name,single_line_text_field,پیلی سرسوں,urduName/urduTitle,
sarson-yellow,Sarson Yellow,custom,urdu_title,single_line_text_field,پیلی سرسوں,urduTitle,
sarson-yellow,Sarson Yellow,custom,short_description,multi_line_text_field,"Sarson Yellow is a Morganics seeds item for breakfast bowls, soaked drinks, salads, baking and clean snack portions, packed for freshness, clear storage care and practical Pakistani ecommerce use.",shortDescription,
sarson-yellow,Sarson Yellow,custom,use_cases,list.single_line_text_field,"[""Breakfast bowls"",""Soaked drinks"",""Salads"",""Baking"",""Clean snack portions""]",useCases,
sarson-yellow,Sarson Yellow,custom,benefits,list.single_line_text_field,"[""Small-format pantry convenience"",""Topping use"",""Modern wellness routine""]",benefits,
sarson-yellow,Sarson Yellow,custom,usage,multi_line_text_field,"Sprinkle on bowls or salads, mix into yogurt or smoothies, or soak where the product is commonly used that way.",usage,
sarson-yellow,Sarson Yellow,custom,precautions,multi_line_text_field,"Use moderate portions and drink enough water when using fiber-rich seeds. This product is not a medicine and does not diagnose, cure, treat or prevent any disease.",precautions,
sarson-yellow,Sarson Yellow,custom,storage,multi_line_text_field,"Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive opened packs in hot or humid weather if needed.",storage,
sarson-yellow,Sarson Yellow,custom,faqs,json,"[{""q"":""What is Sarson Yellow?"",""a"":""Sarson Yellow is a Morganics seeds product selected for practical pantry, kitchen, snacking, gifting or traditional-use routines depending on the ingredient.""},{""q"":""How can I use Sarson Yellow?"",""a"":""Sprinkle on bowls or salads, mix into yogurt or smoothies, or soak where the product is commonly used that way.""},{""q"":""How should I store Sarson Yellow?"",""a"":""Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive nuts, dried fruits or opened packs in hot/humid weather if needed.""},{""q"":""Is Sarson Yellow a medicine?"",""a"":""No. Morganics product content is for food, pantry and ingredient education only. It does not diagnose, cure, treat or prevent any disease.""}]",faqs,
sarson-yellow,Sarson Yellow,custom,keywords,multi_line_text_field,"Sarson Yellow, پیلی سرسوں, Morganics Sarson Yellow, Sarson Yellow Pakistan, buy Sarson Yellow online, Sarson Yellow price in Pakistan, Seeds, Yellow Mustard, Mustard Seeds, Honey, Daliya Oats, Dried Fruits, Quinoa",keywords,
sarson-yellow,Sarson Yellow,custom,aliases,list.single_line_text_field,"[""Sarson Yellow"",""Yellow Mustard"",""Mustard Seeds"",""پیلی سرسوں""]",aliases,
sarson-yellow,Sarson Yellow,custom,pairing_ideas,list.single_line_text_field,"[""Honey"",""Daliya Oats"",""Dried Fruits"",""Quinoa""]",pairingIdeas,
sarson-yellow,Sarson Yellow,custom,source_id,single_line_text_field,mustard-seeds,id,
sarson-yellow,Sarson Yellow,custom,source_sku,single_line_text_field,SAR-YEL-250,sku,
multani-mitti,Multani Mitti,custom,urdu_name,single_line_text_field,ملتانی مٹی,urduName/urduTitle,
multani-mitti,Multani Mitti,custom,short_description,multi_line_text_field,"Multani Mitti is a Morganics botanicals item for traditional pantry routines, guided wellness use and specialist ingredient needs, packed for freshness, clear storage care and practical Pakistani ecommerce use.",shortDescription,
multani-mitti,Multani Mitti,custom,use_cases,list.single_line_text_field,"[""Traditional pantry routine"",""Guided wellness use"",""Specialist ingredient needs""]",useCases,
multani-mitti,Multani Mitti,custom,benefits,list.single_line_text_field,"[""Heritage use"",""Careful selection"",""Clear precaution guidance""]",benefits,
multani-mitti,Multani Mitti,custom,usage,multi_line_text_field,Use only in sensible quantities according to familiar traditional practice or professional guidance.,usage,
multani-mitti,Multani Mitti,custom,precautions,multi_line_text_field,"Use botanicals with professional guidance if pregnant, nursing, medicated, allergic or managing a health condition. This product is not a medicine and does not diagnose, cure, treat or prevent any disease.",precautions,
multani-mitti,Multani Mitti,custom,storage,multi_line_text_field,"Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive opened packs in hot or humid weather if needed.",storage,
multani-mitti,Multani Mitti,custom,faqs,json,"[{""q"":""What is Multani Mitti?"",""a"":""Multani Mitti is a Morganics botanicals product selected for practical pantry, kitchen, snacking, gifting or traditional-use routines depending on the ingredient.""},{""q"":""How can I use Multani Mitti?"",""a"":""Use only in sensible quantities according to familiar traditional practice or professional guidance.""},{""q"":""How should I store Multani Mitti?"",""a"":""Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive nuts, dried fruits or opened packs in hot/humid weather if needed.""},{""q"":""Is Multani Mitti a medicine?"",""a"":""No. Morganics product content is for food, pantry and ingredient education only. It does not diagnose, cure, treat or prevent any disease.""}]",faqs,
multani-mitti,Multani Mitti,custom,keywords,multi_line_text_field,"Multani Mitti, ملتانی مٹی, Morganics Multani Mitti, Multani Mitti Pakistan, buy Multani Mitti online, Multani Mitti price in Pakistan, Botanicals, Honey, Elaichi Sabz, Daliya Oats, consult-guided products",keywords,
multani-mitti,Multani Mitti,custom,pairing_ideas,list.single_line_text_field,"[""Honey"",""Elaichi Sabz"",""Daliya Oats"",""consult-guided products""]",pairingIdeas,
multani-mitti,Multani Mitti,custom,source_id,single_line_text_field,multani-mitti,id,
multani-mitti,Multani Mitti,custom,source_sku,single_line_text_field,MULT-200,sku,
maghaz-badam-desi-gurbandi,Maghaz Badam Desi Gurbandi,custom,urdu_name,single_line_text_field,مغز بادام دیسی گربندی,urduName/urduTitle,
maghaz-badam-desi-gurbandi,Maghaz Badam Desi Gurbandi,custom,urdu_title,single_line_text_field,مغز بادام دیسی گربندی,urduTitle,
maghaz-badam-desi-gurbandi,Maghaz Badam Desi Gurbandi,custom,short_description,multi_line_text_field,"Maghaz Badam Desi Gurbandi is a Morganics nuts item for clean snacking, tea-time serving, breakfast bowls, desserts and premium gifting, packed for freshness, clear storage care and practical Pakistani ecommerce use.",shortDescription,
maghaz-badam-desi-gurbandi,Maghaz Badam Desi Gurbandi,custom,use_cases,list.single_line_text_field,"[""Clean snacking"",""Tea-time serving"",""Breakfast bowls"",""Desserts"",""Premium gifting""]",useCases,
maghaz-badam-desi-gurbandi,Maghaz Badam Desi Gurbandi,custom,benefits,list.single_line_text_field,"[""Naturally satisfying texture"",""Family serving value"",""Premium pantry appeal""]",benefits,
maghaz-badam-desi-gurbandi,Maghaz Badam Desi Gurbandi,custom,usage,multi_line_text_field,"Use in tea, milk, breakfast bowls, desserts or cooking according to taste and dietary needs.",usage,
maghaz-badam-desi-gurbandi,Maghaz Badam Desi Gurbandi,custom,precautions,multi_line_text_field,"Contains tree nuts and may not suit customers with nut allergies. This product is not a medicine and does not diagnose, cure, treat or prevent any disease.",precautions,
maghaz-badam-desi-gurbandi,Maghaz Badam Desi Gurbandi,custom,storage,multi_line_text_field,"Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive opened packs in hot or humid weather if needed.",storage,
maghaz-badam-desi-gurbandi,Maghaz Badam Desi Gurbandi,custom,faqs,json,"[{""q"":""What is Maghaz Badam Desi Gurbandi?"",""a"":""Maghaz Badam Desi Gurbandi is a Morganics nuts product selected for practical pantry, kitchen, snacking, gifting or traditional-use routines depending on the ingredient.""},{""q"":""How can I use Maghaz Badam Desi Gurbandi?"",""a"":""Use in tea, milk, breakfast bowls, desserts or cooking according to taste and dietary needs.""},{""q"":""How should I store Maghaz Badam Desi Gurbandi?"",""a"":""Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive nuts, dried fruits or opened packs in hot/humid weather if needed.""},{""q"":""Is Maghaz Badam Desi Gurbandi a medicine?"",""a"":""No. Morganics product content is for food, pantry and ingredient education only. It does not diagnose, cure, treat or prevent any disease.""}]",faqs,
maghaz-badam-desi-gurbandi,Maghaz Badam Desi Gurbandi,custom,keywords,multi_line_text_field,"Maghaz Badam Desi Gurbandi, مغز بادام دیسی گربندی, Morganics Maghaz Badam Desi Gurbandi, Maghaz Badam Desi Gurbandi Pakistan, buy Maghaz Badam Desi Gurbandi online, Maghaz Badam Desi Gurbandi price in Pakistan, Nuts, Ajwa Dates, Honey, Daliya Oats, Mixed Dried Fruits",keywords,
maghaz-badam-desi-gurbandi,Maghaz Badam Desi Gurbandi,custom,aliases,list.single_line_text_field,"[""Maghaz Badam Desi Gurbandi"",""مغز بادام دیسی گربندی""]",aliases,
maghaz-badam-desi-gurbandi,Maghaz Badam Desi Gurbandi,custom,pairing_ideas,list.single_line_text_field,"[""Ajwa Dates"",""Honey"",""Daliya Oats"",""Mixed Dried Fruits""]",pairingIdeas,
maghaz-badam-desi-gurbandi,Maghaz Badam Desi Gurbandi,custom,source_id,single_line_text_field,badam-giri-gurbandi,id,
maghaz-badam-desi-gurbandi,Maghaz Badam Desi Gurbandi,custom,source_sku,single_line_text_field,ALM-GUR-250,sku,
guggul,Guggul,custom,short_description,multi_line_text_field,"Guggul is a Morganics gums & specialties item for summer drinks, desserts, texture-led recipes and traditional pantry use, packed for freshness, clear storage care and practical Pakistani ecommerce use.",shortDescription,
guggul,Guggul,custom,use_cases,list.single_line_text_field,"[""Summer drinks"",""Desserts"",""Texture-led recipes"",""Traditional pantry use""]",useCases,
guggul,Guggul,custom,benefits,list.single_line_text_field,"[""Cooling-drink relevance"",""Texture utility"",""Specialty ingredient value""]",benefits,
guggul,Guggul,custom,usage,multi_line_text_field,"Use only with careful guidance. Avoid casual high-dose use and consult a qualified professional where health status, medicines, pregnancy, nursing or allergies are relevant.",usage,
guggul,Guggul,custom,precautions,multi_line_text_field,"Prepare specialty gums correctly and start with small amounts. This product is not a medicine and does not diagnose, cure, treat or prevent any disease.",precautions,
guggul,Guggul,custom,storage,multi_line_text_field,"Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive opened packs in hot or humid weather if needed.",storage,
guggul,Guggul,custom,faqs,json,"[{""q"":""What is Guggul?"",""a"":""Guggul is a Morganics gums & specialties product selected for practical pantry, kitchen, snacking, gifting or traditional-use routines depending on the ingredient.""},{""q"":""How can I use Guggul?"",""a"":""Use only with careful guidance. Avoid casual high-dose use and consult a qualified professional where health status, medicines, pregnancy, nursing or allergies are relevant.""},{""q"":""How should I store Guggul?"",""a"":""Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive nuts, dried fruits or opened packs in hot/humid weather if needed.""},{""q"":""Is Guggul a medicine?"",""a"":""No. Morganics product content is for food, pantry and ingredient education only. It does not diagnose, cure, treat or prevent any disease.""}]",faqs,
guggul,Guggul,custom,keywords,multi_line_text_field,"Guggul, Morganics Guggul, Guggul Pakistan, buy Guggul online, Guggul price in Pakistan, Gums & Specialties, Chia Seeds, Honey, Summer drinks, Dessert ingredients",keywords,
guggul,Guggul,custom,pairing_ideas,list.single_line_text_field,"[""Chia Seeds"",""Honey"",""Summer drinks"",""Dessert ingredients""]",pairingIdeas,
guggul,Guggul,custom,source_id,single_line_text_field,guggul,id,
guggul,Guggul,custom,source_sku,single_line_text_field,GUG-100,sku,
